ID,q4_lat,q4_long,q4_district,q56,Avg_Income,ZONASTAT
"102877",45.07402445,7.698991299,Torino,"8",4250.5,"21"
"102999",45.07357903,7.699331188,Torino,"15",15000,"21"
"103003",45.07405097,7.699935436,Torino,"5",2750.5,"21"
"103072",45.07356607,7.700042725,Torino,"3",1750.5,"21"
"103087",45.07357903,7.699824715,Torino,"5",2750.5,"21"
"103092",45.0734275,7.699631596,Torino,"15",15000,"21"
"103099",45.07344484,7.700235844,Torino,"15",15000,"21"
"103147",45.07377821,7.699205875,Torino,"6",3250.5,"21"
"103367",45.07300274,7.698499918,Torino,"15",15000,"21"
"103646",45.07366995,7.699738884,Torino,"6",3250.5,"21"
"103716",45.07401173,7.699141502,Torino,"14",12500.5,"21"
"104473",45.0728062,7.697920346,Torino,"2",1250.5,"21"
"104479",45.07338423,7.699592113,Torino,"6",3250.5,"21"
"104567",45.07397302,7.699009323,Torino,"2",1250.5,"21"
"104618",45.07309412,7.699653053,Torino,"9",5500.5,"21"
"104764",45.07359418,7.699824715,Torino,"4",2250.5,"21"
"104830",45.07379337,7.700128555,Torino,"10",6500.5,"21"
"104956",45.07370026,7.699781799,Torino,"8",4250.5,"21"
"105745",45.07203556,7.697800398,Torino,"13",9500.5,"21"
"105875",45.07329331,7.69972086,Torino,"7",3750.5,"21"
"105922",45.07348811,7.699738884,Torino,"15",15000,"21"
"106130",45.07236675,7.698751831,Torino,"3",1750.5,"21"
"106239",45.07324675,7.698968124,Torino,"5",2750.5,"21"
"106395",45.07236675,7.699438477,Torino,"15",15000,"21"
"106406",45.07309412,7.69737854,Torino,"14",12500.5,"21"
"106645",45.07283491,7.699946165,Torino,"3",1750.5,"21"
"106721",45.07373056,7.699567223,Torino,"2",1250.5,"21"
"106990",45.07363964,7.69986763,Torino,"4",2250.5,"21"
"107037",45.07351842,7.699695969,Torino,"14",12500.5,"21"
"107095",45.07362668,7.698755264,Torino,"6",3250.5,"21"
"107175",45.07336688,7.699653053,Torino,"8",4250.5,"21"
"107204",45.0738821,7.699631596,Torino,"5",2750.5,"21"
"107255",45.07370026,7.698923492,Torino,"15",15000,"21"
"107308",45.07409424,7.699438477,Torino,"13",9500.5,"21"
"107355",45.07336688,7.699309731,Torino,"7",3750.5,"21"
"107378",45.07373056,7.699438477,Torino,"8",4250.5,"21"
"107417",45.07333658,7.69737854,Torino,"8",4250.5,"21"
"107699",45.07285992,7.698765993,Torino,"13",9500.5,"21"
"107859",45.07363964,7.699953461,Torino,"5",2750.5,"21"
"107935",45.07350545,7.699677944,Torino,"15",15000,"21"
"107941",45.07244613,7.697396725,Torino,"3",1750.5,"21"
"108060",45.07344484,7.69972086,Torino,"5",2750.5,"21"
"108063",45.07354872,7.699738884,Torino,"5",2750.5,"21"
"108070",45.07359637,7.699677944,Torino,"6",3250.5,"21"
"108075",45.07370026,7.699009323,Torino,"6",3250.5,"21"
"108177",45.07361532,7.698390484,Torino,"15",15000,"21"
"108232",45.07335392,7.699227333,Torino,"8",4250.5,"21"
"108433",45.07339719,7.699438477,Torino,"14",12500.5,"21"
"108496",45.07347924,7.700428963,Torino,"8",4250.5,"21"
"108534",45.07402793,7.699089273,Torino,"3",1750.5,"21"
"108621",45.07442761,7.699738884,Torino,"2",1250.5,"21"
"110429",45.07430639,7.699524307,Torino,"2",1250.5,"21"
"2452",45.07319,7.69455,Torino,"15",15000,"21"
"102340",45.07430639,7.696691895,Torino,"4",2250.5,"23"
"106430",45.07454884,7.696348572,Torino,"3",1750.5,"23"
"104089",45.07951884,7.698751831,Torino,"5",2750.5,"23"
"106613",45.07576107,7.703043365,Torino,"3",1750.5,"23"
"6047",45.08216,7.69557,Torino,"6",3250.5,"23"
"6546",45.08234,7.69555,Torino,"2",1250.5,"23"
"6719",45.08228,7.69543,Torino,"6",3250.5,"23"
"6962",45.0823,7.69552,Torino,"15",15000,"23"
"6966",45.08091,7.69403,Torino,"3",1750.5,"23"
"6975",45.08234,7.69556,Torino,"6",3250.5,"23"
"5591",45.07661,7.69517,Torino,"7",3750.5,"23"
"3603",45.0784,7.69179,Torino,"3",1750.5,"23"
"106057",45.07503374,7.695833588,Torino,"4",2250.5,"23"
"4610",45.0801,7.6904,Torino,"10",6500.5,"23"
"104649",45.0784279,7.698065186,Torino,"5",2750.5,"23"
"5463",45.08106,7.6926,Torino,"5",2750.5,"23"
"6497",45.08083,7.69193,Torino,"5",2750.5,"23"
"105156",45.08114932,7.692718513,Torino,"4",2250.5,"23"
"6120",45.08326,7.69741,Torino,"5",2750.5,"23"
"4440",45.08268,7.6961,Torino,"5",2750.5,"23"
"5367",45.08248,7.69648,Torino,"15",15000,"23"
"6036",45.08246,7.69567,Torino,"6",3250.5,"23"
"6053",45.08273,7.69725,Torino,"7",3750.5,"23"
"6124",45.0827,7.6965,Torino,"15",15000,"23"
"6133",45.08152,7.69721,Torino,"5",2750.5,"23"
"6149",45.08269,7.69636,Torino,"5",2750.5,"23"
"6182",45.08269,7.69606,Torino,"5",2750.5,"23"
"6195",45.08281,7.69649,Torino,"5",2750.5,"23"
"6382",45.08258,7.69588,Torino,"15",15000,"23"
"6509",45.0826,7.69615,Torino,"15",15000,"23"
"6551",45.08254,7.69583,Torino,"2",1250.5,"23"
"6564",45.08286,7.69646,Torino,"15",15000,"23"
"6683",45.08264,7.69613,Torino,"3",1750.5,"23"
"6779",45.0826,7.69617,Torino,"15",15000,"23"
"6781",45.0826,7.69617,Torino,"13",9500.5,"23"
"6922",45.08273,7.69661,Torino,"3",1750.5,"23"
"105077",45.07571881,7.696609497,Torino,"15",15000,"23"
"105438",45.07779151,7.692572021,Torino,"3",1750.5,"23"
"110670",45.07600352,7.692314529,Torino,"3",1750.5,"23"
"3518",45.07728,7.69138,Torino,"15",15000,"23"
"5202",45.07615,7.69221,Torino,"4",2250.5,"23"
"5879",45.07644,7.69218,Torino,"3",1750.5,"23"
"5910",45.07617,7.69229,Torino,"3",1750.5,"23"
"108533",45.07657932,7.692057037,Torino,"7",3750.5,"23"
"6552",45.08007,7.69129,Torino,"5",2750.5,"23"
"4661",45.08003,7.68985,Torino,"6",3250.5,"24"
"6669",45.08752,7.68837,Torino,"3",1750.5,"24"
"6796",45.08697,7.68906,Torino,"4",2250.5,"24"
"4461",45.08976,7.67824,Torino,"8",4250.5,"24"
"105248",45.08444616,7.681503296,Torino,"15",15000,"24"
"3905",45.08356,7.68594,Torino,"3",1750.5,"24"
"5481",45.08025,7.69057,Torino,"6",3250.5,"24"
"107453",45.08618524,7.688452148,Torino,"5",2750.5,"24"
"6136",45.08296,7.69662,Torino,"2",1250.5,"24"
"6627",45.08272,7.69608,Torino,"7",3750.5,"24"
"6707",45.08319,7.69706,Torino,"8",4250.5,"24"
"6902",45.08313,7.69614,Torino,"7",3750.5,"24"
"5358",45.08419,7.69386,Torino,"15",15000,"24"
"6435",45.08413,7.6859,Torino,"5",2750.5,"24"
"6879",45.0844,7.68571,Torino,"6",3250.5,"24"
"6977",45.08413,7.68592,Torino,"15",15000,"24"
"103783",45.08377853,7.686159611,Torino,"3",1750.5,"24"
"6802",45.08266,7.6924,Torino,"6",3250.5,"24"
"6643",45.08637,7.67846,Torino,"4",2250.5,"24"
"6986",45.08356,7.68311,Torino,"3",1750.5,"24"
"6331",45.08542,7.68159,Torino,"15",15000,"24"
"5009",45.08688,7.66834,Torino,"4",2250.5,"25"
"4108",45.08273,7.66846,Torino,"4",2250.5,"25"
"105269",45.08473082,7.670942688,Torino,"15",15000,"25"
"3729",45.09002,7.66381,Torino,"8",4250.5,"25"
"105943",45.08667004,7.664419556,Torino,"7",3750.5,"25"
"4609",45.08853,7.67007,Torino,"2",1250.5,"25"
"5657",45.08842,7.66783,Torino,"15",15000,"25"
"103056",45.08772665,7.669108808,Torino,"2",1250.5,"25"
"104904",45.088066,7.666397095,Torino,"3",1750.5,"25"
"108887",45.08791232,7.668324852,Torino,"2",1250.5,"25"
"105843",45.08811903,7.670581341,Torino,"9",5500.5,"25"
"267",45.08562,7.66058,Torino,"7",3750.5,"25"
"102067",45.08618524,7.662359619,Torino,"8",4250.5,"25"
"105480",45.08085218,7.671286011,Torino,"5",2750.5,"25"
"6811",45.05948,7.65828,Torino,"6",3250.5,"26"
"5695",45.05463,7.66309,Torino,"7",3750.5,"26"
"106499",45.05557618,7.662277222,Torino,"9",5500.5,"26"
"107321",45.05552503,7.662255764,Torino,"11",7500.5,"26"
"4652",45.05496,7.65715,Torino,"8",4250.5,"26"
"3879",45.05448,7.65884,Torino,"14",12500.5,"26"
"107961",45.05417943,7.659613037,Torino,"8",4250.5,"26"
"105653",45.05708979,7.655493164,Torino,"15",15000,"26"
"1520",45.05827,7.65944,Torino,"3",1750.5,"26"
"1724",45.05823,7.66565,Torino,"12",8500.5,"26"
"2194",45.06029,7.66058,Torino,"9",5500.5,"26"
"5010",45.05797,7.66497,Torino,"7",3750.5,"26"
"101597",45.05708979,7.660986328,Torino,"6",3250.5,"26"
"1598",45.05315,7.65678,Torino,"2",1250.5,"26"
"1279",45.05304,7.65678,Torino,"15",15000,"26"
"104321",45.05230193,7.658500671,Torino,"3",1750.5,"26"
"107617",45.05126892,7.659613037,Torino,"5",2750.5,"26"
"108862",45.05202688,7.658411407,Torino,"6",3250.5,"26"
"363",45.05773,7.66083,Torino,"5",2750.5,"26"
"3364",45.05623,7.65829,Torino,"15",15000,"26"
"100991",45.057,7.65849,Torino,"7",3750.5,"26"
"108490",45.05668272,7.658221722,Torino,"5",2750.5,"26"
"6590",45.05606,7.66708,Torino,"15",15000,"27"
"108323",45.05611968,7.667852783,Torino,"2",1250.5,"27"
"101416",45.05393689,7.66991272,Torino,"15",15000,"27"
"6206",45.05386,7.66708,Torino,"4",2250.5,"27"
"110451",45.05375499,7.666222,Torino,"7",3750.5,"27"
"6748",45.05787,7.66708,Torino,"9",5500.5,"27"
"105399",45.05631993,7.669143677,Torino,"5",2750.5,"27"
"102282",45.05132956,7.662745857,Torino,"14",12500.5,"27"
"5179",45.05073,7.66569,Torino,"3",1750.5,"27"
"107591",45.05254921,7.664720714,Torino,"6",3250.5,"27"
"5347",45.05074,7.66506,Torino,"6",3250.5,"27"
"5853",45.05145,7.66678,Torino,"7",3750.5,"27"
"6447",45.05192,7.66434,Torino,"3",1750.5,"27"
"104714",45.05169338,7.665878677,Torino,"7",3750.5,"27"
"106623",45.05175401,7.667166138,Torino,"15",15000,"27"
"108157",45.05146296,7.665930175,Torino,"11",7500.5,"27"
"6427",45.04817,7.66502,Torino,"3",1750.5,"28"
"4458",45.05032,7.66933,Torino,"13",9500.5,"28"
"4803",45.05021,7.66975,Torino,"6",3250.5,"28"
"101230",45.05223911,7.671286011,Torino,"7",3750.5,"28"
"108388",45.05266575,7.671890259,Torino,"6",3250.5,"28"
"4024",45.04927,7.66434,Torino,"5",2750.5,"28"
"101602",45.05163274,7.672830963,Torino,"8",4250.5,"28"
"103026",45.05369435,7.674805069,Torino,"6",3250.5,"28"
"105686",45.04835826,7.667852783,Torino,"2",1250.5,"28"
"107640",45.04820666,7.668367767,Torino,"5",2750.5,"28"
"108208",45.04829762,7.667681122,Torino,"15",15000,"28"
"825",45.04636,7.66571,Torino,"5",2750.5,"28"
"104142",45.04647081,7.665513897,Torino,"5",2750.5,"28"
"101176",45.05008,7.66805,Torino,"9",5500.5,"28"
"6269",45.04914,7.66777,Torino,"2",1250.5,"28"
"105595",45.04963169,7.666736984,Torino,"7",3750.5,"28"
"5147",45.08169,7.65071,Torino,"5",2750.5,"29"
"104461",45.07914762,7.655911589,Torino,"6",3250.5,"29"
"107586",45.07752854,7.656215429,Torino,"2",1250.5,"29"
"4735",45.07621,7.65309,Torino,"9",5500.5,"29"
"3556",45.0811,7.65522,Torino,"15",15000,"29"
"101571",45.07630657,7.655836487,Torino,"8",4250.5,"29"
"5742",45.08192,7.65493,Torino,"5",2750.5,"29"
"107983",45.07824608,7.652832413,Torino,"14",12500.5,"29"
"107969",45.08430394,7.654724121,Torino,"3",1750.5,"29"
"4279",45.08418,7.65265,Torino,"11",7500.5,"29"
"4845",45.08619,7.65457,Torino,"4",2250.5,"29"
"101947",45.08570044,7.651888275,Torino,"15",15000,"29"
"107024",45.068677,7.691564262,Torino,"4",2250.5,"03"
"107963",45.06872975,7.69119873,Torino,"2",1250.5,"03"
"101646",45.07069224,7.684026504,Torino,"15",15000,"03"
"108642",45.07061028,7.683218441,Torino,"5",2750.5,"03"
"102918",45.06982087,7.688452148,Torino,"4",2250.5,"03"
"101516",45.06922985,7.690072203,Torino,"6",3250.5,"03"
"101648",45.0691806,7.690050745,Torino,"7",3750.5,"03"
"101696",45.06861828,7.689796686,Torino,"2",1250.5,"03"
"101843",45.06919794,7.690274119,Torino,"9",5500.5,"03"
"103106",45.06922067,7.690247297,Torino,"2",1250.5,"03"
"104597",45.06926538,7.690091729,Torino,"5",2750.5,"03"
"108296",45.06872975,7.689825439,Torino,"5",2750.5,"03"
"3345",45.0694,7.6889,Torino,"15",15000,"03"
"3932",45.06926,7.68844,Torino,"15",15000,"03"
"3940",45.06927,7.68872,Torino,"15",15000,"03"
"4280",45.06936,7.68891,Torino,"2",1250.5,"03"
"4698",45.0686,7.68775,Torino,"3",1750.5,"03"
"5313",45.06877,7.68914,Torino,"15",15000,"03"
"5840",45.06879,7.68846,Torino,"4",2250.5,"03"
"5988",45.06779,7.68859,Torino,"15",15000,"03"
"6105",45.06779,7.68859,Torino,"15",15000,"03"
"6168",45.06782,7.68869,Torino,"15",15000,"03"
"6214",45.06777,7.68861,Torino,"6",3250.5,"03"
"6245",45.068,7.68873,Torino,"6",3250.5,"03"
"6247",45.06781,7.68862,Torino,"8",4250.5,"03"
"6463",45.06823,7.68837,Torino,"2",1250.5,"03"
"6484",45.06782,7.68853,Torino,"2",1250.5,"03"
"101587",45.06865995,7.687720656,Torino,"15",15000,"03"
"101855",45.06921469,7.689181709,Torino,"15",15000,"03"
"102110",45.06906315,7.688752556,Torino,"14",12500.5,"03"
"105122",45.06788108,7.688452148,Torino,"7",3750.5,"03"
"105460",45.06774498,7.687656283,Torino,"3",1750.5,"03"
"105516",45.06872975,7.688452148,Torino,"5",2750.5,"03"
"105871",45.06779015,7.687508011,Torino,"3",1750.5,"03"
"107788",45.06927371,7.68842876,Torino,"5",2750.5,"03"
"5783",45.06761,7.68987,Torino,"6",3250.5,"03"
"105279",45.06745893,7.689743042,Torino,"6",3250.5,"03"
"105343",45.06731041,7.688734531,Torino,"14",12500.5,"03"
"105458",45.06734308,7.688881302,Torino,"8",4250.5,"03"
"105481",45.0673355,7.688763285,Torino,"2",1250.5,"03"
"105528",45.06704671,7.689292431,Torino,"5",2750.5,"03"
"105563",45.06709302,7.689138794,Torino,"8",4250.5,"03"
"105587",45.06741128,7.688537979,Torino,"4",2250.5,"03"
"105617",45.06734186,7.688736543,Torino,"8",4250.5,"03"
"105819",45.06738884,7.688632607,Torino,"8",4250.5,"03"
"109102",45.06715364,7.689224625,Torino,"15",15000,"03"
"105207",45.06951778,7.683130646,Torino,"15",15000,"03"
"105303",45.06956325,7.683141375,Torino,"2",1250.5,"03"
"105860",45.06979056,7.683302307,Torino,"3",1750.5,"03"
"106783",45.06969964,7.68364563,Torino,"12",8500.5,"03"
"109143",45.06976547,7.683203843,Torino,"4",2250.5,"03"
"2063",45.06879,7.68339,Torino,"4",2250.5,"03"
"3613",45.06863,7.68287,Torino,"5",2750.5,"03"
"5884",45.06862,7.68298,Torino,"3",1750.5,"03"
"6863",45.06916,7.68202,Torino,"6",3250.5,"03"
"106008",45.0689946,7.682876587,Torino,"7",3750.5,"03"
"106045",45.06879037,7.682025576,Torino,"8",4250.5,"03"
"105076",45.06683757,7.689442635,Torino,"8",4250.5,"03"
"105588",45.06700024,7.689185143,Torino,"5",2750.5,"03"
"4152",45.06628,7.68562,Torino,"6",3250.5,"03"
"3805",45.06516,7.68723,Torino,"8",4250.5,"03"
"5721",45.06615,7.68837,Torino,"4",2250.5,"03"
"101448",45.06548656,7.688387775,Torino,"5",2750.5,"03"
"101662",45.06565546,7.688133717,Torino,"2",1250.5,"03"
"101681",45.06527438,7.688301945,Torino,"15",15000,"03"
"103223",45.06536531,7.688409233,Torino,"10",6500.5,"03"
"103362",45.06535774,7.688398504,Torino,"8",4250.5,"03"
"103503",45.06531985,7.688473606,Torino,"5",2750.5,"03"
"104359",45.06527438,7.688323402,Torino,"5",2750.5,"03"
"104715",45.06530469,7.688312674,Torino,"4",2250.5,"03"
"106584",45.06507736,7.688173199,Torino,"8",4250.5,"03"
"106625",45.06528954,7.688259029,Torino,"7",3750.5,"03"
"106769",45.06541078,7.688484335,Torino,"2",1250.5,"03"
"6288",45.06403,7.69032,Torino,"5",2750.5,"03"
"6785",45.064,7.69028,Torino,"15",15000,"03"
"107510",45.06618371,7.688795471,Torino,"5",2750.5,"03"
"108392",45.06619802,7.688906193,Torino,"15",15000,"03"
"105554",45.06581998,7.689825439,Torino,"5",2750.5,"03"
"6717",45.06854,7.68562,Torino,"4",2250.5,"03"
"101699",45.06908049,7.685129642,Torino,"7",3750.5,"03"
"101955",45.06848727,7.685104752,Torino,"2",1250.5,"03"
"104900",45.06869944,7.686520958,Torino,"2",1250.5,"03"
"105837",45.06839634,7.685705566,Torino,"7",3750.5,"03"
"107219",45.06921469,7.685190582,Torino,"3",1750.5,"03"
"6019",45.06285,7.687,Torino,"15",15000,"03"
"101835",45.06969964,7.684332275,Torino,"3",1750.5,"03"
"107951",45.06969964,7.684332275,Torino,"3",1750.5,"03"
"105684",45.06485002,7.685705566,Torino,"15",15000,"03"
"101394",45.06753471,7.690966129,Torino,"4",2250.5,"03"
"101530",45.06775984,7.69119873,Torino,"12",8500.5,"03"
"101663",45.06809325,7.690383339,Torino,"5",2750.5,"03"
"101667",45.06781507,7.691019773,Torino,"4",2250.5,"03"
"101683",45.06766891,7.690941238,Torino,"2",1250.5,"03"
"101694",45.06772953,7.690812492,Torino,"5",2750.5,"03"
"101739",45.06813332,7.69059062,Torino,"3",1750.5,"03"
"101754",45.06782265,7.690858841,Torino,"7",3750.5,"03"
"101822",45.06769164,7.6911129,Torino,"5",2750.5,"03"
"103250",45.0674585,7.691214112,Torino,"8",4250.5,"03"
"103349",45.06775984,7.691542053,Torino,"3",1750.5,"03"
"104071",45.06775984,7.69119873,Torino,"2",1250.5,"03"
"3786",45.0679,7.68564,Torino,"3",1750.5,"03"
"4081",45.06797,7.68578,Torino,"6",3250.5,"03"
"101445",45.06803263,7.685812855,Torino,"11",7500.5,"03"
"101567",45.06789624,7.685684109,Torino,"7",3750.5,"03"
"101614",45.06801747,7.685877228,Torino,"4",2250.5,"03"
"101763",45.06803263,7.685737753,Torino,"8",4250.5,"03"
"101784",45.06811362,7.685869932,Torino,"2",1250.5,"03"
"101958",45.06797201,7.685791397,Torino,"6",3250.5,"03"
"101961",45.06789624,7.68572166,Torino,"3",1750.5,"03"
"102809",45.0679417,7.685448074,Torino,"5",2750.5,"03"
"103061",45.06769922,7.685448074,Torino,"4",2250.5,"03"
"103134",45.06786593,7.68557682,Torino,"4",2250.5,"03"
"106411",45.06788866,7.685791397,Torino,"4",2250.5,"03"
"107656",45.0678558,7.685792148,Torino,"6",3250.5,"03"
"108237",45.06797325,7.685848475,Torino,"8",4250.5,"03"
"4901",45.07044,7.68468,Torino,"6",3250.5,"03"
"105283",45.07009365,7.683473969,Torino,"15",15000,"03"
"105670",45.07023004,7.683602715,Torino,"3",1750.5,"03"
"101506",45.06739612,7.686735535,Torino,"5",2750.5,"03"
"6301",45.06673,7.687,Torino,"3",1750.5,"03"
"102959",45.06699013,7.68699646,Torino,"13",9500.5,"03"
"4049",45.06582,7.6887,Torino,"4",2250.5,"03"
"107262",45.06511523,7.688663006,Torino,"2",1250.5,"03"
"5377",45.06449,7.68542,Torino,"6",3250.5,"03"
"6197",45.06528,7.68665,Torino,"5",2750.5,"03"
"103825",45.06451689,7.687813193,Torino,"7",3750.5,"03"
"5911",45.06961,7.68708,Torino,"5",2750.5,"03"
"103961",45.06982087,7.686048889,Torino,"3",1750.5,"03"
"101617",45.06966933,7.688108826,Torino,"3",1750.5,"03"
"104211",45.06962605,7.687811852,Torino,"5",2750.5,"03"
"107060",45.06946474,7.688892031,Torino,"8",4250.5,"03"
"6555",45.06382,7.68837,Torino,"15",15000,"03"
"101372",45.063486,7.688580894,Torino,"4",2250.5,"03"
"102506",45.0633001,7.688541412,Torino,"2",1250.5,"03"
"5387",45.06552,7.68654,Torino,"4",2250.5,"03"
"110537",45.06556638,7.686510229,Torino,"5",2750.5,"03"
"6415",45.07557,7.65507,Torino,"15",15000,"31"
"6711",45.07467,7.65532,Torino,"3",1750.5,"31"
"105650",45.07524588,7.649806881,Torino,"15",15000,"31"
"106933",45.07542165,7.643408199,Torino,"14",12500.5,"32"
"6140",45.06685,7.64417,Torino,"5",2750.5,"32"
"105266",45.07454884,7.645880127,Torino,"15",15000,"32"
"138",45.06503,7.65378,Torino,"5",2750.5,"33"
"107573",45.06485002,7.654119873,Torino,"4",2250.5,"33"
"5923",45.06407,7.6506,Torino,"5",2750.5,"33"
"5686",45.05988,7.65629,Torino,"15",15000,"33"
"6398",45.06006,7.6562,Torino,"4",2250.5,"33"
"6819",45.06013,7.65624,Torino,"5",2750.5,"33"
"110610",45.0599659,7.656421208,Torino,"15",15000,"33"
"4578",45.07035,7.64907,Torino,"3",1750.5,"33"
"6222",45.07022,7.64733,Torino,"15",15000,"33"
"6318",45.07021,7.64737,Torino,"5",2750.5,"33"
"6334",45.07052,7.64681,Torino,"6",3250.5,"33"
"6351",45.07024,7.64739,Torino,"2",1250.5,"33"
"6574",45.07027,7.64742,Torino,"3",1750.5,"33"
"6714",45.06988,7.64732,Torino,"15",15000,"33"
"6720",45.07018,7.64734,Torino,"6",3250.5,"33"
"6731",45.06976,7.64728,Torino,"4",2250.5,"33"
"6789",45.0704,7.64706,Torino,"15",15000,"33"
"6880",45.07024,7.64737,Torino,"5",2750.5,"33"
"6985",45.0704,7.64714,Torino,"15",15000,"33"
"4515",45.06743,7.65314,Torino,"5",2750.5,"33"
"3985",45.06769,7.64891,Torino,"4",2250.5,"33"
"101273",45.0642096,7.652664185,Torino,"5",2750.5,"33"
"6394",45.06994,7.65434,Torino,"2",1250.5,"33"
"6911",45.06916,7.64875,Torino,"3",1750.5,"33"
"102117",45.06557749,7.645365143,Torino,"5",2750.5,"33"
"101223",45.06009313,7.651076317,Torino,"6",3250.5,"33"
"6818",45.05966,7.65582,Torino,"15",15000,"33"
"6081",45.06955,7.64659,Torino,"6",3250.5,"33"
"6287",45.06982,7.64655,Torino,"15",15000,"33"
"6294",45.06968,7.64656,Torino,"5",2750.5,"33"
"6558",45.06885,7.646,Torino,"2",1250.5,"33"
"6364",45.06885,7.64696,Torino,"2",1250.5,"33"
"6384",45.06816,7.64765,Torino,"2",1250.5,"33"
"6594",45.06953,7.64685,Torino,"15",15000,"33"
"6611",45.06946,7.64693,Torino,"6",3250.5,"33"
"101479",45.06291006,7.65,Torino,"2",1250.5,"33"
"6275",45.06204,7.65041,Torino,"2",1250.5,"33"
"101684",45.06194006,7.648626709,Torino,"5",2750.5,"33"
"2007",45.06026,7.6545,Torino,"7",3750.5,"33"
"101269",45.06103066,7.65120163,Torino,"8",4250.5,"33"
"101904",45.06060628,7.652231598,Torino,"15",15000,"33"
"103730",45.06770141,7.650604248,Torino,"15",15000,"33"
"101222",45.06485002,7.651373291,Torino,"6",3250.5,"33"
"3550",45.06787,7.63857,Torino,"5",2750.5,"34"
"6376",45.06873,7.63852,Torino,"6",3250.5,"34"
"104315",45.0681068,7.63864696,Torino,"5",2750.5,"34"
"6119",45.06653,7.64396,Torino,"6",3250.5,"34"
"6982",45.06632,7.64406,Torino,"15",15000,"34"
"3416",45.0673,7.6412,Torino,"15",15000,"34"
"5720",45.06643,7.64084,Torino,"15",15000,"34"
"6610",45.05879,7.65351,Torino,"4",2250.5,"35"
"102553",45.05800144,7.655410767,Torino,"15",15000,"35"
"105633",45.06072753,7.644163513,Torino,"9",5500.5,"35"
"1069",45.05969,7.64259,Torino,"5",2750.5,"35"
"4510",45.058,7.64861,Torino,"5",2750.5,"35"
"5148",45.05889,7.64886,Torino,"15",15000,"35"
"102408",45.05736372,7.648843002,Torino,"9",5500.5,"35"
"107923",45.05869868,7.649130106,Torino,"4",2250.5,"35"
"2031",45.05934,7.65569,Torino,"6",3250.5,"35"
"105275",45.05923019,7.655410767,Torino,"3",1750.5,"35"
"105276",45.05935953,7.654724121,Torino,"5",2750.5,"35"
"103100",45.05405277,7.651194334,Torino,"2",1250.5,"35"
"104077",45.06,7.648626709,Torino,"4",2250.5,"35"
"105624",45.05902995,7.65,Torino,"15",15000,"35"
"4740",45.05777,7.65131,Torino,"6",3250.5,"35"
"2259",45.05812,7.65047,Torino,"3",1750.5,"35"
"6408",45.05785,7.65022,Torino,"8",4250.5,"35"
"101274",45.06,7.651373291,Torino,"8",4250.5,"35"
"104015",45.05266575,7.649917603,Torino,"2",1250.5,"35"
"101689",45.05805988,7.65,Torino,"15",15000,"35"
"6113",45.08571,7.69801,Torino,"5",2750.5,"37"
"6155",45.08564,7.6977,Torino,"15",15000,"37"
"6773",45.08578,7.69789,Torino,"7",3750.5,"37"
"6951",45.08623,7.69807,Torino,"5",2750.5,"37"
"102562",45.08618524,7.698065186,Torino,"9",5500.5,"37"
"102825",45.08603214,7.698712349,Torino,"4",2250.5,"37"
"6776",45.09226,7.70393,Torino,"7",3750.5,"37"
"101558",45.08753879,7.70464325,Torino,"15",15000,"37"
"5435",45.08793,7.7077,Torino,"5",2750.5,"37"
"105816",45.09497158,7.701841736,Torino,"2",1250.5,"37"
"102597",45.09006352,7.700811768,Torino,"6",3250.5,"37"
"109013",45.08957875,7.700811768,Torino,"3",1750.5,"37"
"6829",45.0841,7.6992,Torino,"5",2750.5,"37"
"4878",45.09098,7.703,Torino,"5",2750.5,"37"
"101781",45.09348549,7.700632811,Torino,"5",2750.5,"38"
"5718",45.09221,7.69157,Torino,"4",2250.5,"38"
"106535",45.09162384,7.680276775,Torino,"14",12500.5,"39"
"3877",45.09137,7.68283,Torino,"15",15000,"39"
"108660",45.09048769,7.685705566,Torino,"4",2250.5,"39"
"4558",45.09186,7.67939,Torino,"15",15000,"39"
"4006",45.08992,7.68141,Torino,"6",3250.5,"39"
"4696",45.06313,7.67916,Torino,"5",2750.5,"04"
"4008",45.06856,7.6824,Torino,"15",15000,"04"
"3912",45.06446,7.68341,Torino,"5",2750.5,"04"
"102318",45.0695784,7.677637482,Torino,"14",12500.5,"04"
"2511",45.06699,7.68082,Torino,"9",5500.5,"04"
"4246",45.06789,7.68008,Torino,"4",2250.5,"04"
"5405",45.06666,7.67911,Torino,"6",3250.5,"04"
"6332",45.06704,7.67987,Torino,"2",1250.5,"04"
"104922",45.06775984,7.678839111,Torino,"3",1750.5,"04"
"107374",45.06753631,7.679209256,Torino,"4",2250.5,"04"
"108412",45.0669642,7.682647848,Torino,"2",1250.5,"04"
"5945",45.06594,7.67556,Torino,"3",1750.5,"04"
"5845",45.06466,7.68288,Torino,"6",3250.5,"04"
"104260",45.06424379,7.682701492,Torino,"3",1750.5,"04"
"105643",45.06456207,7.681821728,Torino,"7",3750.5,"04"
"106212",45.06485002,7.682958984,Torino,"2",1250.5,"04"
"107470",45.06388005,7.681757355,Torino,"9",5500.5,"04"
"5643",45.06837,7.67838,Torino,"6",3250.5,"04"
"107462",45.06858797,7.677952051,Torino,"15",15000,"04"
"869",45.06325,7.68027,Torino,"15",15000,"04"
"108562",45.06572905,7.684074783,Torino,"10",6500.5,"04"
"3485",45.068,7.67703,Torino,"2",1250.5,"04"
