,SEZCENS,NCIRCO,ZONASTAT,SUPERF,AREA_CENS,CODASC,P_TOT,MALE_TOT,FEM_TOT,age 0-9,age 10-24,age 25-39,age 40-64,age >65,male 0-9,male 10-24,male 25-39,male 40-64,male >65,P47,P48,P49,P50,P51,P52,P61,P62,P128,P130,P131,P135,P137,P138,ST1,ST3,ST4,ST5,ST9,ST10,ST11,ST12,ST13,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,INCOMEinco,home,work,eating,entertainment,recreation,shopping,travel,admin_chores,religious,health,police,education
51,1105,7,24,5307.08,70.0,7.0,187.0,109.0,78.0,23.0,25.0,57.0,60.0,28.0,14.0,15.0,33.0,33.0,14.0,14.0,39.0,57.0,34.0,22.0,8.0,75.0,10.0,64.0,14.0,3.0,18.0,74.0,17.0,91.0,34.0,57.0,0.0,23.0,42.0,6.0,20.0,0.0,91.0,187.0,43.0,22.0,12.0,7.0,6.0,1.0,6.0,4517.880000000001,0.09000000000000001,0.09999999999999999,0.324,0.0,0.162,0.0,0.162,0.0,0.0,0.162,0.0,0.0
52,1113,4,25,8788.25,125.0,4.0,28.0,13.0,15.0,2.0,5.0,5.0,12.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,8.0,7.0,2.0,5.0,1.0,12.0,1.0,11.0,2.0,3.0,1.0,11.0,2.0,10.0,5.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,12.0,28.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,5270.6,0.15075,0.09999999999999999,0.0,0.0,0.0,0.6277499999999999,0.0,0.06075,0.0,0.06075,0.0,0.0
53,1115,4,25,2466.37,125.0,4.0,36.0,18.0,18.0,2.0,6.0,6.0,22.0,5.0,1.0,3.0,3.0,7.0,4.0,2.0,10.0,17.0,5.0,1.0,0.0,17.0,1.0,14.0,1.0,5.0,1.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,18.0,36.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,5270.6,0.09000000000000001,0.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1116,4,25,9426.64,125.0,4.0,17.0,10.0,7.0,2.0,5.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,8.0,4.0,1.0,1.0,0.0,8.0,0.0,7.0,3.0,2.0,2.0,8.0,2.0,14.0,8.0,6.0,0.0,12.0,1.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5270.6,0.09000000000000001,0.1,0.0,0.0,0.54,0.0,0.0,0.0,0.27,0.0,0.0,0.0
55,1121,4,25,6130.87,125.0,4.0,217.0,103.0,114.0,19.0,31.0,66.0,71.0,38.0,10.0,14.0,39.0,33.0,7.0,15.0,59.0,69.0,42.0,15.0,3.0,90.0,9.0,81.0,19.0,5.0,16.0,87.0,11.0,61.0,31.0,30.0,0.0,35.0,21.0,0.0,5.0,0.0,110.0,210.0,56.0,27.0,14.0,10.0,0.0,3.0,18.0,5270.6,0.19125,0.20125,0.30375,0.0,0.2025,0.0,0.0,0.0,0.0,0.10125,0.0,0.0
56,1128,4,25,7593.64,125.0,4.0,327.0,161.0,166.0,31.0,49.0,66.0,138.0,59.0,19.0,22.0,31.0,62.0,27.0,27.0,89.0,109.0,54.0,19.0,7.0,134.0,9.0,134.0,26.0,19.0,17.0,133.0,32.0,99.0,48.0,47.0,4.0,31.0,43.0,15.0,10.0,0.0,143.0,327.0,48.0,39.0,31.0,20.0,3.0,2.0,13.0,5270.6,0.16363636363636364,0.17363636363636362,0.0,0.0,0.29454545454545455,0.29454545454545455,0.07363636363636364,0.0,0.0,0.0,0.0,0.0
57,1130,4,25,7239.43,125.0,4.0,147.0,70.0,77.0,6.0,26.0,28.0,65.0,38.0,4.0,12.0,14.0,25.0,15.0,15.0,45.0,48.0,29.0,8.0,0.0,63.0,11.0,59.0,13.0,9.0,6.0,60.0,13.0,33.0,21.0,10.0,2.0,31.0,1.0,1.0,0.0,0.0,80.0,147.0,42.0,21.0,8.0,7.0,1.0,1.0,6.0,5270.6,0.09000000000000001,0.18100000000000002,0.243,0.0,0.0,0.324,0.0,0.081,0.081,0.0,0.0,0.0
58,1132,4,25,17151.51,125.0,4.0,254.0,126.0,128.0,23.0,30.0,73.0,97.0,38.0,6.0,20.0,42.0,43.0,15.0,44.0,81.0,62.0,38.0,7.0,1.0,138.0,3.0,81.0,10.0,13.0,10.0,129.0,24.0,40.0,19.0,17.0,4.0,23.0,12.0,2.0,3.0,0.0,135.0,254.0,64.0,38.0,21.0,9.0,3.0,0.0,0.0,5270.6,0.09000000000000001,0.1,0.23142857142857146,0.0,0.23142857142857146,0.23142857142857146,0.11571428571428573,0.0,0.0,0.0,0.0,0.0
59,1133,4,25,9952.88,125.0,4.0,349.0,175.0,174.0,41.0,49.0,77.0,137.0,56.0,21.0,20.0,39.0,67.0,28.0,28.0,85.0,120.0,57.0,27.0,7.0,123.0,12.0,145.0,37.0,18.0,32.0,143.0,17.0,127.0,57.0,64.0,6.0,36.0,70.0,8.0,13.0,0.0,158.0,349.0,66.0,44.0,20.0,16.0,6.0,6.0,41.0,5270.6,0.09000000000000001,0.20125,0.2025,0.0,0.2025,0.2025,0.10125,0.0,0.0,0.0,0.0,0.0
60,1134,4,25,15261.94,125.0,4.0,512.0,247.0,265.0,47.0,57.0,99.0,224.0,114.0,27.0,30.0,54.0,86.0,50.0,56.0,156.0,152.0,80.0,34.0,2.0,195.0,32.0,219.0,52.0,24.0,32.0,195.0,34.0,131.0,59.0,63.0,9.0,54.0,50.0,20.0,7.0,0.0,261.0,512.0,118.0,76.0,37.0,20.0,9.0,1.0,6.0,5270.6,0.09000000000000001,0.17363636363636362,0.44181818181818183,0.0,0.0,0.22090909090909092,0.07363636363636364,0.0,0.0,0.0,0.0,0.0
61,1136,4,25,5263.01,125.0,4.0,224.0,107.0,117.0,17.0,32.0,44.0,81.0,67.0,7.0,15.0,25.0,34.0,26.0,17.0,69.0,73.0,37.0,12.0,3.0,86.0,10.0,94.0,11.0,9.0,12.0,94.0,19.0,31.0,15.0,16.0,0.0,24.0,1.0,3.0,3.0,0.0,114.0,224.0,52.0,28.0,22.0,10.0,2.0,0.0,0.0,5270.6,0.09000000000000001,0.09999999999999999,0.162,0.0,0.0,0.162,0.0,0.486,0.0,0.0,0.0,0.0
62,1137,4,25,7040.89,125.0,4.0,202.0,100.0,102.0,20.0,27.0,46.0,78.0,36.0,11.0,15.0,26.0,36.0,12.0,21.0,62.0,61.0,32.0,14.0,1.0,82.0,9.0,78.0,19.0,11.0,9.0,72.0,16.0,65.0,25.0,38.0,2.0,31.0,22.0,5.0,7.0,0.0,94.0,202.0,34.0,28.0,20.0,8.0,4.0,0.0,0.0,5270.6,0.09000000000000001,0.15785714285714286,0.057857142857142864,0.0,0.11571428571428573,0.1735714285714286,0.0,0.0,0.0,0.405,0.0,0.0
63,1138,4,25,7559.9,125.0,4.0,257.0,137.0,120.0,23.0,28.0,61.0,98.0,57.0,14.0,18.0,33.0,52.0,20.0,12.0,45.0,88.0,60.0,25.0,9.0,82.0,12.0,123.0,27.0,9.0,30.0,74.0,15.0,85.0,37.0,44.0,4.0,28.0,30.0,11.0,16.0,0.0,133.0,257.0,66.0,33.0,18.0,12.0,3.0,1.0,8.0,5270.6,0.09000000000000001,0.1,0.6942857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
64,1139,4,25,9914.04,125.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.6,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
65,1151,1,26,9078.05,96.0,1.0,117.0,58.0,59.0,9.0,8.0,41.0,46.0,18.0,6.0,3.0,22.0,17.0,10.0,39.0,28.0,24.0,11.0,7.0,1.0,65.0,1.0,38.0,10.0,3.0,5.0,52.0,5.0,23.0,8.0,13.0,2.0,18.0,2.0,3.0,0.0,0.0,72.0,117.0,43.0,16.0,10.0,3.0,0.0,0.0,0.0,5371.49,0.09000000000000001,0.09999999999999999,0.4764705882352941,0.04764705882352941,0.04764705882352941,0.23823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
66,1154,1,26,5633.27,96.0,1.0,141.0,63.0,78.0,7.0,17.0,20.0,64.0,51.0,6.0,9.0,7.0,21.0,20.0,20.0,49.0,34.0,28.0,4.0,0.0,47.0,2.0,81.0,10.0,10.0,13.0,53.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,71.0,141.0,29.0,25.0,8.0,7.0,2.0,0.0,0.0,5371.49,0.09000000000000001,0.1675,0.27,0.0675,0.135,0.0,0.0,0.0,0.0,0.27,0.0,0.0
67,1165,1,26,11116.65,96.0,1.0,295.0,120.0,175.0,24.0,28.0,45.0,124.0,89.0,11.0,11.0,16.0,51.0,31.0,90.0,87.0,62.0,31.0,9.0,0.0,130.0,8.0,121.0,17.0,14.0,9.0,125.0,20.0,19.0,4.0,11.0,4.0,8.0,0.0,5.0,6.0,0.0,152.0,295.0,66.0,47.0,25.0,10.0,4.0,0.0,0.0,5371.49,0.09000000000000001,0.24464285714285713,0.0867857142857143,0.0,0.0867857142857143,0.2025,0.0,0.0,0.0,0.2892857142857143,0.0,0.0
68,1173,1,26,14389.55,96.0,1.0,230.0,111.0,119.0,26.0,27.0,38.0,90.0,63.0,15.0,13.0,19.0,38.0,26.0,92.0,77.0,24.0,9.0,11.0,0.0,95.0,3.0,97.0,20.0,14.0,10.0,105.0,19.0,12.0,2.0,8.0,2.0,4.0,0.0,0.0,8.0,0.0,104.0,230.0,38.0,30.0,15.0,18.0,3.0,0.0,0.0,5371.49,0.09,0.40374999999999994,0.10124999999999999,0.10124999999999999,0.0,0.30374999999999996,0.0,0.0,0.0,0.0,0.0,0.0
69,1180,1,26,16192.21,96.0,1.0,312.0,144.0,168.0,36.0,44.0,51.0,136.0,59.0,18.0,23.0,21.0,56.0,26.0,133.0,79.0,39.0,21.0,24.0,0.0,152.0,6.0,97.0,12.0,24.0,10.0,176.0,20.0,11.0,2.0,8.0,1.0,5.0,0.0,5.0,1.0,0.0,139.0,312.0,53.0,33.0,26.0,22.0,3.0,2.0,12.0,5371.49,0.09000000000000001,0.21911764705882353,0.0,0.0,0.0,0.0,0.023823529411764705,0.04764705882352941,0.0,0.6194117647058823,0.0,0.0
70,1184,1,26,8939.81,96.0,1.0,263.0,117.0,146.0,22.0,37.0,39.0,119.0,64.0,11.0,20.0,14.0,48.0,24.0,82.0,74.0,49.0,30.0,10.0,1.0,113.0,3.0,109.0,9.0,21.0,6.0,113.0,20.0,22.0,9.0,12.0,1.0,13.0,1.0,8.0,0.0,0.0,133.0,263.0,59.0,35.0,25.0,11.0,3.0,0.0,0.0,5371.49,0.09000000000000001,0.20125,0.10125,0.0,0.10125,0.354375,0.0,0.151875,0.0,0.0,0.0,0.0
71,1185,1,26,14175.13,96.0,1.0,383.0,182.0,201.0,26.0,39.0,77.0,162.0,107.0,13.0,20.0,35.0,67.0,47.0,109.0,122.0,77.0,43.0,15.0,1.0,164.0,13.0,155.0,18.0,15.0,11.0,153.0,29.0,38.0,17.0,20.0,1.0,26.0,3.0,9.0,0.0,0.0,220.0,383.0,123.0,53.0,26.0,14.0,4.0,0.0,0.0,5371.49,0.09000000000000001,0.09999999999999999,0.14294117647058824,0.0,0.09529411764705882,0.23823529411764705,0.0,0.0,0.0,0.33352941176470585,0.0,0.0
72,1186,1,26,10630.56,96.0,1.0,233.0,105.0,128.0,24.0,24.0,36.0,109.0,60.0,16.0,12.0,18.0,37.0,22.0,91.0,63.0,29.0,22.0,14.0,1.0,107.0,1.0,89.0,19.0,10.0,14.0,106.0,19.0,21.0,8.0,12.0,1.0,10.0,0.0,9.0,2.0,0.0,121.0,233.0,54.0,38.0,15.0,12.0,2.0,0.0,0.0,5371.49,0.09000000000000001,0.5860000000000001,0.0,0.081,0.081,0.0,0.0,0.0,0.0,0.162,0.0,0.0
73,1193,1,26,14241.29,96.0,1.0,303.0,135.0,168.0,27.0,44.0,41.0,133.0,77.0,15.0,22.0,19.0,52.0,27.0,106.0,87.0,61.0,20.0,11.0,1.0,135.0,5.0,121.0,19.0,25.0,11.0,153.0,20.0,9.0,1.0,7.0,1.0,5.0,1.0,2.0,1.0,0.0,145.0,303.0,60.0,42.0,19.0,19.0,4.0,1.0,6.0,5371.49,0.09,0.35312499999999997,0.050624999999999996,0.0,0.0,0.050624999999999996,0.0,0.050624999999999996,0.0,0.40499999999999997,0.0,0.0
74,1203,1,27,6013.37,14.0,1.0,110.0,59.0,51.0,7.0,12.0,22.0,52.0,25.0,2.0,7.0,14.0,26.0,10.0,41.0,36.0,15.0,6.0,9.0,0.0,67.0,1.0,30.0,3.0,3.0,5.0,62.0,8.0,13.0,5.0,6.0,2.0,9.0,3.0,1.0,0.0,0.0,64.0,110.0,38.0,12.0,10.0,3.0,0.0,1.0,6.0,5500.47,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0
75,1206,1,27,13365.34,14.0,1.0,208.0,92.0,116.0,19.0,24.0,32.0,90.0,55.0,10.0,13.0,14.0,35.0,20.0,72.0,75.0,28.0,9.0,11.0,0.0,92.0,2.0,88.0,19.0,16.0,6.0,91.0,9.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,107.0,208.0,51.0,30.0,12.0,9.0,5.0,0.0,0.0,5500.47,0.08999999999999998,0.15399999999999997,0.27,0.0,0.27,0.162,0.0,0.0,0.0,0.054,0.0,0.0
76,1210,1,27,9579.92,14.0,1.0,197.0,84.0,113.0,14.0,21.0,24.0,83.0,68.0,10.0,9.0,11.0,27.0,27.0,56.0,60.0,47.0,19.0,5.0,1.0,78.0,7.0,90.0,11.0,13.0,7.0,82.0,13.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,98.0,197.0,35.0,37.0,17.0,8.0,1.0,0.0,0.0,5500.47,0.144,0.208,0.0,0.0,0.054,0.27,0.0,0.054,0.0,0.27,0.0,0.0
77,1211,1,27,13679.81,14.0,1.0,283.0,139.0,144.0,33.0,34.0,51.0,113.0,64.0,21.0,15.0,22.0,50.0,31.0,92.0,98.0,42.0,14.0,17.0,0.0,134.0,3.0,104.0,13.0,22.0,11.0,151.0,24.0,31.0,11.0,18.0,2.0,26.0,0.0,0.0,5.0,0.0,138.0,283.0,60.0,39.0,17.0,16.0,6.0,0.0,0.0,5500.47,0.09,0.27052631578947367,0.0,0.0,0.0,0.12789473684210526,0.042631578947368416,0.0,0.0,0.4689473684210526,0.0,0.0
78,1212,1,27,13081.47,14.0,1.0,219.0,99.0,120.0,19.0,36.0,31.0,96.0,44.0,8.0,20.0,12.0,39.0,20.0,89.0,69.0,24.0,18.0,9.0,0.0,106.0,2.0,75.0,14.0,12.0,7.0,111.0,12.0,19.0,7.0,9.0,3.0,10.0,0.0,2.0,7.0,0.0,94.0,219.0,28.0,33.0,15.0,11.0,6.0,1.0,6.0,5500.47,0.09000000000000001,0.38588235294117645,0.0,0.04764705882352941,0.04764705882352941,0.14294117647058824,0.0,0.04764705882352941,0.0,0.23823529411764705,0.0,0.0
79,1215,1,27,6777.76,14.0,1.0,168.0,77.0,91.0,9.0,16.0,27.0,80.0,53.0,5.0,5.0,13.0,32.0,22.0,70.0,45.0,26.0,16.0,7.0,0.0,78.0,4.0,72.0,10.0,10.0,6.0,72.0,10.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,168.0,39.0,24.0,16.0,7.0,1.0,0.0,0.0,5500.47,0.09000000000000001,0.3025,0.2025,0.0,0.0,0.0,0.2025,0.2025,0.0,0.0,0.0,0.0
80,1219,1,27,11633.16,14.0,1.0,249.0,114.0,135.0,21.0,22.0,30.0,124.0,68.0,15.0,11.0,13.0,49.0,26.0,98.0,69.0,45.0,14.0,10.0,1.0,104.0,8.0,110.0,17.0,14.0,14.0,100.0,17.0,13.0,5.0,7.0,1.0,7.0,5.0,1.0,0.0,0.0,134.0,249.0,65.0,38.0,22.0,6.0,2.0,1.0,8.0,5500.47,0.08999999999999998,0.36999999999999994,0.054,0.0,0.162,0.0,0.0,0.0,0.0,0.324,0.0,0.0
81,1228,1,28,11633.2,14.0,1.0,205.0,87.0,118.0,12.0,27.0,22.0,96.0,66.0,7.0,11.0,8.0,37.0,24.0,42.0,70.0,51.0,22.0,12.0,2.0,77.0,4.0,107.0,19.0,13.0,14.0,74.0,15.0,34.0,9.0,19.0,6.0,16.0,10.0,1.0,7.0,0.0,109.0,205.0,52.0,34.0,12.0,7.0,3.0,1.0,6.0,4962.950000000002,0.16363636363636364,0.1,0.22090909090909092,0.0,0.0,0.36818181818181817,0.0,0.07363636363636364,0.0,0.07363636363636364,0.0,0.0
82,1236,1,28,10114.88,96.0,1.0,303.0,133.0,170.0,28.0,28.0,54.0,129.0,88.0,16.0,14.0,22.0,52.0,29.0,74.0,98.0,60.0,37.0,15.0,2.0,125.0,9.0,130.0,17.0,12.0,14.0,119.0,18.0,35.0,13.0,20.0,2.0,25.0,0.0,3.0,7.0,0.0,159.0,303.0,72.0,46.0,26.0,14.0,1.0,0.0,0.0,4962.950000000002,0.09000000000000001,0.17714285714285716,0.1542857142857143,0.0,0.11571428571428573,0.1542857142857143,0.038571428571428576,0.0,0.0,0.27,0.0,0.0
83,1237,1,28,9861.94,96.0,1.0,177.0,91.0,86.0,11.0,18.0,32.0,80.0,45.0,10.0,9.0,19.0,33.0,20.0,20.0,35.0,60.0,41.0,7.0,8.0,58.0,12.0,89.0,18.0,7.0,23.0,51.0,17.0,25.0,7.0,16.0,2.0,4.0,12.0,9.0,0.0,0.0,97.0,177.0,48.0,28.0,14.0,5.0,1.0,1.0,6.0,4962.950000000002,0.225,0.1,0.40499999999999997,0.0,0.135,0.0,0.135,0.0,0.0,0.0,0.0,0.0
84,1240,1,28,11719.62,96.0,1.0,158.0,66.0,92.0,10.0,13.0,24.0,69.0,58.0,4.0,7.0,10.0,18.0,27.0,7.0,42.0,48.0,41.0,12.0,4.0,44.0,5.0,94.0,23.0,5.0,16.0,44.0,5.0,9.0,4.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,70.0,158.0,20.0,31.0,7.0,7.0,3.0,2.0,12.0,4962.950000000002,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
85,1243,1,28,22951.09,96.0,1.0,279.0,141.0,138.0,16.0,37.0,50.0,120.0,72.0,9.0,24.0,23.0,53.0,32.0,17.0,59.0,116.0,50.0,20.0,8.0,86.0,24.0,137.0,28.0,10.0,35.0,93.0,10.0,40.0,19.0,14.0,7.0,19.0,15.0,4.0,2.0,0.0,149.0,279.0,73.0,41.0,23.0,6.0,5.0,1.0,6.0,4962.950000000002,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
86,1252,4,29,7220.43,125.0,4.0,220.0,90.0,130.0,9.0,24.0,27.0,88.0,82.0,3.0,7.0,15.0,33.0,32.0,28.0,89.0,61.0,32.0,6.0,0.0,78.0,3.0,122.0,14.0,18.0,11.0,85.0,11.0,19.0,8.0,8.0,3.0,13.0,0.0,6.0,0.0,0.0,120.0,220.0,58.0,36.0,15.0,10.0,1.0,0.0,0.0,6290.15,0.16363636363636364,0.17363636363636362,0.22090909090909092,0.0,0.07363636363636364,0.22090909090909092,0.0,0.0,0.0,0.14727272727272728,0.0,0.0
87,1253,4,29,4823.59,125.0,4.0,62.0,27.0,35.0,2.0,8.0,15.0,29.0,14.0,1.0,3.0,7.0,10.0,6.0,9.0,24.0,16.0,10.0,1.0,0.0,31.0,4.0,24.0,4.0,4.0,2.0,23.0,8.0,7.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,32.0,62.0,15.0,8.0,5.0,4.0,0.0,0.0,0.0,6290.15,0.09,0.09999999999999999,0.0,0.0,0.40499999999999997,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
88,1257,4,29,4558.92,125.0,4.0,90.0,39.0,51.0,4.0,15.0,10.0,49.0,18.0,2.0,9.0,3.0,20.0,5.0,12.0,37.0,20.0,12.0,7.0,1.0,45.0,1.0,34.0,2.0,8.0,5.0,52.0,4.0,7.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,49.0,90.0,25.0,12.0,7.0,5.0,0.0,0.0,0.0,6290.15,0.09000000000000001,0.1,0.135,0.135,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.0
89,1258,4,29,3504.11,125.0,4.0,12.0,4.0,8.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,5.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6290.15,0.09,0.14859999999999998,0.0,0.6155999999999999,0.09720000000000001,0.0,0.048600000000000004,0.0,0.0,0.0,0.0,0.0
90,1259,4,29,1599.9,125.0,4.0,27.0,15.0,12.0,1.0,2.0,7.0,14.0,5.0,1.0,0.0,2.0,8.0,4.0,6.0,6.0,5.0,8.0,1.0,0.0,14.0,0.0,12.0,3.0,1.0,3.0,8.0,3.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,20.0,27.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,6290.15,0.252,0.262,0.324,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0
91,1260,4,29,18185.07,125.0,4.0,502.0,248.0,254.0,63.0,62.0,99.0,195.0,108.0,35.0,30.0,55.0,83.0,45.0,109.0,169.0,93.0,54.0,27.0,3.0,213.0,14.0,190.0,33.0,30.0,20.0,230.0,35.0,102.0,48.0,50.0,4.0,61.0,26.0,8.0,7.0,0.0,224.0,502.0,75.0,76.0,38.0,23.0,7.0,5.0,34.0,6290.15,0.09000000000000001,0.2735714285714286,0.057857142857142864,0.0,0.0,0.23142857142857146,0.1735714285714286,0.0,0.0,0.1735714285714286,0.0,0.0
92,1261,4,29,28283.78,125.0,4.0,515.0,240.0,275.0,42.0,62.0,81.0,232.0,127.0,17.0,36.0,38.0,94.0,55.0,100.0,161.0,139.0,57.0,30.0,4.0,224.0,9.0,217.0,29.0,38.0,19.0,217.0,44.0,66.0,27.0,37.0,2.0,45.0,5.0,11.0,5.0,0.0,251.0,515.0,102.0,78.0,40.0,20.0,10.0,1.0,7.0,6290.15,0.16363636363636364,0.24727272727272726,0.14727272727272728,0.0,0.14727272727272728,0.22090909090909092,0.0,0.0,0.0,0.07363636363636364,0.0,0.0
93,1263,4,29,6515.3,46.0,4.0,38.0,17.0,21.0,4.0,3.0,11.0,12.0,11.0,3.0,3.0,4.0,4.0,3.0,6.0,11.0,8.0,7.0,6.0,0.0,16.0,0.0,18.0,4.0,2.0,2.0,16.0,4.0,5.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,22.0,38.0,12.0,6.0,2.0,2.0,0.0,0.0,0.0,6290.15,0.09000000000000001,0.21571428571428572,0.11571428571428573,0.0,0.0,0.5785714285714286,0.0,0.0,0.0,0.0,0.0,0.0
94,1270,4,29,3159.61,46.0,4.0,62.0,26.0,36.0,4.0,5.0,13.0,25.0,21.0,2.0,2.0,6.0,9.0,7.0,16.0,16.0,12.0,13.0,1.0,1.0,24.0,0.0,32.0,5.0,5.0,3.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,62.0,16.0,7.0,8.0,2.0,0.0,0.0,0.0,6290.15,0.495,0.09999999999999999,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1275,4,29,4959.62,46.0,4.0,86.0,40.0,46.0,7.0,9.0,25.0,34.0,18.0,5.0,3.0,12.0,14.0,6.0,17.0,34.0,18.0,5.0,6.0,1.0,39.0,2.0,36.0,4.0,6.0,6.0,38.0,9.0,17.0,7.0,9.0,1.0,14.0,0.0,3.0,0.0,0.0,41.0,86.0,18.0,12.0,4.0,5.0,0.0,2.0,12.0,6290.15,0.09000000000000001,0.21571428571428572,0.23142857142857146,0.057857142857142864,0.057857142857142864,0.2892857142857143,0.0,0.0,0.0,0.057857142857142864,0.0,0.0
96,1279,4,29,18767.09,125.0,4.0,574.0,270.0,304.0,47.0,50.0,136.0,248.0,121.0,27.0,27.0,71.0,103.0,42.0,86.0,197.0,161.0,74.0,27.0,2.0,277.0,22.0,209.0,27.0,20.0,28.0,252.0,42.0,112.0,43.0,56.0,13.0,71.0,12.0,29.0,0.0,0.0,310.0,574.0,154.0,86.0,43.0,21.0,3.0,3.0,20.0,6290.15,0.1285714285714286,0.2542857142857143,0.11571428571428573,0.0,0.07714285714285715,0.23142857142857146,0.07714285714285715,0.0,0.0,0.11571428571428573,0.0,0.0
97,1280,4,29,12199.76,125.0,4.0,409.0,183.0,226.0,35.0,55.0,96.0,166.0,76.0,14.0,33.0,44.0,66.0,26.0,74.0,130.0,113.0,51.0,17.0,1.0,190.0,17.0,147.0,25.0,27.0,17.0,187.0,34.0,81.0,39.0,38.0,4.0,42.0,10.0,26.0,3.0,0.0,204.0,409.0,96.0,44.0,36.0,24.0,3.0,1.0,6.0,6290.15,0.19125,0.20125,0.10125,0.0,0.0,0.0,0.0,0.0,0.0,0.50625,0.0,0.0
98,1286,4,29,4588.15,46.0,4.0,142.0,61.0,81.0,13.0,20.0,23.0,66.0,25.0,7.0,11.0,11.0,26.0,6.0,46.0,43.0,30.0,10.0,4.0,0.0,75.0,2.0,43.0,6.0,11.0,5.0,74.0,10.0,6.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,69.0,142.0,32.0,11.0,16.0,10.0,0.0,0.0,0.0,6290.15,0.09,0.45999999999999996,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.09,0.0,0.0
99,1288,4,29,5446.39,46.0,4.0,227.0,103.0,124.0,24.0,22.0,72.0,83.0,32.0,11.0,13.0,37.0,32.0,10.0,41.0,67.0,63.0,24.0,18.0,2.0,107.0,10.0,78.0,15.0,10.0,9.0,108.0,18.0,31.0,12.0,19.0,0.0,17.0,0.0,14.0,0.0,0.0,110.0,227.0,48.0,28.0,17.0,13.0,4.0,0.0,0.0,6290.15,0.09000000000000001,0.9099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1289,4,29,5150.33,46.0,4.0,121.0,47.0,74.0,7.0,14.0,20.0,60.0,30.0,2.0,4.0,8.0,23.0,10.0,24.0,45.0,25.0,17.0,4.0,1.0,48.0,3.0,59.0,8.0,10.0,7.0,49.0,8.0,11.0,5.0,6.0,0.0,8.0,0.0,0.0,3.0,0.0,66.0,121.0,32.0,18.0,12.0,3.0,1.0,0.0,0.0,6290.15,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0
