,Types,Name,Latitude,Longitude,RADIUS
1523,"['religion', 'church']",Assunzione di Maria Vergine - Lingotto,45.022451304955204,7.664124806489162,15.94334778161862
1524,"['religion', 'church']",Assunzione di Maria Vergine - Reaglie,45.058264142882734,7.744396790805262,8.005585256358174
1525,"['religion', 'church']",Beato Pier Giorgio Frassati,45.09449017467187,7.6342640710318275,13.568362461985288
1526,"['religion', 'church']",Gesu' Adolescente,45.06775726517299,7.647388546618394,21.416802211677673
1527,"['religion', 'church']",Gesu' Buon Pastore,45.06324382571037,7.632363081488287,20.271223953880103
1528,"['religion', 'church']",Gesu' Cristo Signore,45.10669515246389,7.68953816742688,13.046300379929193
1529,"['religion', 'church']",Gesu' Crocifisso e Madonna delle Lacrime,45.08901761365702,7.6804988580375975,13.642291685328507
1530,"['religion', 'church']",Gesu' Nazareno,45.07447689246721,7.6619615588648635,22.25642180940473
1531,"['religion', 'church']",S. Giuseppe,45.08967775700805,7.708349033586117,8.078263726500863
1532,"['religion', 'church']",Gesu' Redentore,45.03516152944684,7.634715571987924,17.18249603960912
1533,"['religion', 'church']",Gesu' Salvatore,45.13214365643404,7.713311421613293,9.604348006264036
1534,"['religion', 'church']",Gran Madre di Dio,45.06231467241141,7.699230692014075,23.245439550385445
1535,"['religion', 'church']",Immacolata Concezione e S. Donato,45.07912401413028,7.666156841159327,20.725142358972672
1536,"['religion', 'church']",Madonna Addolorata,45.039369395755344,7.682734113808003,11.89200301968044
1537,"['religion', 'church']",Madonna degli Angeli,45.06472617736934,7.684036836349748,18.583408412392895
1538,"['religion', 'church']",Immacolata Concezione e S. Giovanni Battista,45.02486772372921,7.653265422280758,13.333887147304536
1539,"['religion', 'church']",Madonna del Carmine,45.07508380667524,7.676142848376,18.626335344571437
1540,"['religion', 'church']",Madonna del Pilone,45.07003065506524,7.724211966759166,11.774989496402537
1541,"['religion', 'church']",S. Chiara,45.075768382664265,7.679237412915153,12.294697358943617
1542,"['religion', 'church']",S. Agostino Vescovo,45.07550240452913,7.680138656931203,13.460676826340084
1543,"['religion', 'church']",Risurrezione del Signore,45.09681916915851,7.706883016221087,14.486323332858468
1544,"['religion', 'church']",Risurrezione del Signore,45.09870312887765,7.700953890005525,14.486323332858468
1545,"['religion', 'church']",S. Giuseppe Cafasso,45.10478916735469,7.681824902195437,20.414357082409797
1546,"['religion', 'church']",S. Michele Arcangelo (succursale),45.120005791028646,7.708630054324917,8.750251091004497
1547,"['religion', 'church']",S. Giacomo Apostolo,45.1008408245927,7.730046171596683,21.56406581461406
1548,"['religion', 'church']",Maria Regina della Pace,45.08967667159439,7.692658267159499,24.369959123049643
1549,"['religion', 'church']",Gesu' Operaio,45.08515408413541,7.698056779372025,20.483082684281136
1550,"['religion', 'church']",S. Gioacchino,45.07962767352656,7.686159414051639,21.909905238555236
1551,"['religion', 'church']",Maria Consolatrice,45.07391480906513,7.666072614069762,6.954556100340597
1552,"['religion', 'church']",S. Antonio di Padova,45.06837921878679,7.665749825930694,16.616825975153123
1553,"['religion', 'church']",S. Filippo Neri,45.06824331783978,7.684867683249431,32.33048874072604
1554,"['religion', 'church']",Madonna della Divina Provvidenza,45.0796751654479,7.635585289031863,21.797705977429164
1555,"['religion', 'church']",La Visitazione,45.07572449217803,7.626831484871157,13.103739099156789
1556,"['religion', 'church']",Nativita' di Maria Vergine,45.07184323980529,7.627799443217141,14.248868789953187
1557,"['religion', 'church']",S. Bernardino da Siena,45.061766736905376,7.647014817763925,16.629756773463964
1558,"['religion', 'church']",Beata Vergine delle Grazie,45.05831514277594,7.664540795201337,19.542303125116796
1559,"['religion', 'church']",S. Andrea Apostolo,45.01705665772937,7.657953420355526,11.296642531305954
1560,"['religion', 'church']",S. Remigio Vescovo,45.01279656741959,7.650970292319665,19.391356085134483
1561,"['religion', 'church']",S. Francesco di Sales,45.05663254970656,7.6464231766826485,10.620879739368076
1562,"['religion', 'church']",Nostra Signora del Sacro Cuore di Gesu',45.07215671914453,7.6114879425697834,17.1714886290208
1563,"['religion', 'church']",Santo Volto,45.09271131982997,7.662065854952377,24.618674213213428
1564,"['religion', 'church']",S. Ambrogio Vescovo,45.1047524208523,7.649813756945018,11.30115441517055
1565,"['religion', 'church']",Santa Famiglia di Nazareth,45.10337609619221,7.629975042099735,19.407620031881333
1566,"['religion', 'church']",Maria Speranza Nostra,45.09707558752474,7.690528442906641,17.47225061325498
1567,"['religion', 'church']",S. Ignazio di Loyola,45.053384472705915,7.632907512427703,13.500943022460488
1568,"['religion', 'church']",La Pentecoste,45.045263274136104,7.633208010755366,14.804539368330142
1569,"['religion', 'church']",Santi Apostoli,45.01605221606293,7.633527940124149,13.536273601097687
1570,"['religion', 'church']",Visitazione di Maria Vergine e S. Barnaba,45.01158166958047,7.628244621469971,14.767738547765076
1571,['health'],VIA GIUSEPPE PEANO,45.06164501031427,7.660980886783868,
1572,['health'],VIA PASQUALE PAOLI,45.03423115155777,7.651647448945646,
1573,['health'],CORSO ORBASSANO,45.04417022083956,7.641908508561967,
1574,['health'],VIA VINCENZO MONTI,45.04877166178609,7.675780871234051,
1575,['health'],VIA GIUSEPPE MAZZINI,45.061266131632806,7.688466363753808,
1576,['health'],VIA LUIGI FERDINANDO MARSIGLI,45.07184631469474,7.628202142673748,
1577,['health'],VIA ANDREA MASSENA,45.06249337169144,7.674026353525951,
1578,['health'],VIA FRANCESCO MILLIO,45.05780035690426,7.651878024304819,
1579,['health'],VIA SILVESTRO LEGA,45.11294563808495,7.699932508497184,
1580,['health'],CORSO LECCE,45.08068877696532,7.647470776520792,
